date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,sunshine_duration,et0_fao_evapotranspiration,weathercode,city,latitude,longitude,region
2025-06-25,27.4,20.2,22.9,28.4,20.5,8.6,8.6,25.8,61.6,262,18.46,33886.02,4.06,63,Bengaluru,12.9716,77.5946,Karnataka
2025-06-26,28.0,20.6,23.3,28.6,21.1,2.6,2.6,25.2,60.8,258,17.43,27366.47,4.04,61,Bengaluru,12.9716,77.5946,Karnataka
2025-06-27,27.9,19.5,23.0,27.4,20.2,0.6,0.6,21.4,51.1,255,12.29,13041.19,3.32,51,Bengaluru,12.9716,77.5946,Karnataka
2025-06-28,29.4,20.4,23.3,30.7,21.6,5.0,5.0,21.6,51.5,256,19.77,41060.08,4.5,63,Bengaluru,12.9716,77.5946,Karnataka
2025-06-29,29.3,20.0,23.7,27.6,21.3,0.2,0.2,25.9,62.6,261,17.0,28762.81,4.49,51,Bengaluru,12.9716,77.5946,Karnataka
2025-06-30,29.4,19.2,23.7,29.7,20.1,1.0,1.0,24.3,60.5,263,21.6,34591.81,5.06,51,Bengaluru,12.9716,77.5946,Karnataka
2025-07-01,28.5,20.1,23.7,28.6,21.2,0.1,0.1,22.4,56.9,264,17.48,30535.05,4.41,51,Bengaluru,12.9716,77.5946,Karnataka
2025-07-02,28.4,20.1,22.8,29.8,21.2,8.9,8.9,22.0,57.6,261,18.56,28048.6,4.0,63,Bengaluru,12.9716,77.5946,Karnataka
2025-07-03,25.2,19.7,22.0,25.8,20.8,5.5,5.5,23.5,54.4,253,12.88,16291.94,2.79,55,Bengaluru,12.9716,77.5946,Karnataka
2025-07-04,28.0,20.0,23.5,29.5,20.6,1.6,1.6,23.9,57.6,260,20.51,42861.15,4.65,51,Bengaluru,12.9716,77.5946,Karnataka
2025-07-05,28.3,20.4,23.2,28.7,21.1,2.8,2.8,26.7,63.0,259,20.34,34633.14,4.54,53,Bengaluru,12.9716,77.5946,Karnataka
2025-07-06,27.3,20.2,23.1,27.2,20.8,2.0,2.0,28.5,67.0,260,18.99,40035.56,4.26,51,Bengaluru,12.9716,77.5946,Karnataka
2025-07-07,28.0,20.3,23.7,27.6,20.9,0.8,0.8,27.6,65.2,264,19.68,40611.52,4.75,51,Bengaluru,12.9716,77.5946,Karnataka
2025-07-08,30.1,19.9,24.3,31.0,20.8,0.4,0.4,25.7,63.7,264,22.8,43200.0,5.44,51,Bengaluru,12.9716,77.5946,Karnataka
2025-07-09,29.0,19.7,23.8,29.7,20.6,1.5,1.5,23.5,55.4,266,19.25,40614.33,4.59,53,Bengaluru,12.9716,77.5946,Karnataka
2025-07-10,29.5,20.1,23.5,31.5,21.2,5.3,5.3,18.8,48.6,268,18.78,33270.92,4.2,61,Bengaluru,12.9716,77.5946,Karnataka
2025-07-11,28.6,19.9,23.0,31.4,21.7,5.0,5.0,19.7,44.6,265,18.44,30168.23,3.84,61,Bengaluru,12.9716,77.5946,Karnataka
2025-07-12,27.8,20.0,23.3,29.5,21.6,0.8,0.8,22.2,56.5,275,19.99,40174.85,4.23,51,Bengaluru,12.9716,77.5946,Karnataka
2025-07-13,28.2,19.7,23.0,31.1,21.1,7.6,7.6,19.2,49.0,268,18.05,30843.47,3.76,61,Bengaluru,12.9716,77.5946,Karnataka
2025-07-14,26.5,19.6,22.6,28.0,21.0,8.8,8.8,20.6,55.8,259,17.79,35478.61,3.7,61,Bengaluru,12.9716,77.5946,Karnataka
2025-07-15,27.1,20.2,22.9,28.2,21.3,2.8,2.8,24.6,59.4,265,17.42,28043.65,3.84,61,Bengaluru,12.9716,77.5946,Karnataka
2025-07-16,28.0,19.7,22.5,30.7,21.3,13.8,13.8,15.8,43.9,264,19.13,26560.31,3.75,63,Bengaluru,12.9716,77.5946,Karnataka
2025-07-17,27.6,20.1,22.1,30.6,21.7,13.9,13.9,18.7,43.2,262,15.35,28378.43,3.04,63,Bengaluru,12.9716,77.5946,Karnataka
2025-07-18,27.6,19.7,22.6,30.5,21.3,11.4,11.4,18.4,40.3,275,20.18,28145.21,4.04,63,Bengaluru,12.9716,77.5946,Karnataka
2025-07-19,26.2,19.8,21.7,29.1,21.2,21.1,21.1,17.1,39.6,278,14.81,25132.87,2.94,65,Bengaluru,12.9716,77.5946,Karnataka
2025-07-20,26.5,19.6,22.0,28.4,20.9,16.0,16.0,17.6,41.8,272,17.31,29715.42,3.5,63,Bengaluru,12.9716,77.5946,Karnataka
2025-07-21,26.6,19.5,21.5,29.7,20.9,17.5,17.5,20.4,46.8,261,14.63,16476.9,2.83,63,Bengaluru,12.9716,77.5946,Karnataka
2025-07-22,25.3,19.8,21.8,26.6,20.7,9.1,9.1,20.6,56.2,261,15.07,27073.03,3.05,63,Bengaluru,12.9716,77.5946,Karnataka
2025-07-23,25.5,19.8,22.0,25.9,20.3,7.0,7.0,24.3,57.6,263,15.66,25545.88,3.32,61,Bengaluru,12.9716,77.5946,Karnataka
2025-07-24,25.1,19.9,21.6,25.3,20.4,3.8,3.8,25.6,60.1,264,13.3,10177.2,2.78,53,Bengaluru,12.9716,77.5946,Karnataka
2025-07-25,25.7,19.8,22.0,25.2,20.3,9.2,9.2,30.2,69.5,260,14.48,17782.2,3.2,63,Bengaluru,12.9716,77.5946,Karnataka
2025-07-26,26.2,20.3,22.1,26.3,19.2,8.8,8.8,29.3,72.4,264,17.61,25933.78,3.76,63,Bengaluru,12.9716,77.5946,Karnataka
2025-07-27,25.8,19.8,22.2,25.1,19.9,1.7,1.7,29.5,74.5,269,16.99,28336.48,3.91,53,Bengaluru,12.9716,77.5946,Karnataka
2025-07-28,26.5,18.9,22.5,27.3,18.8,0.5,0.5,24.9,58.0,275,20.47,39569.65,4.45,51,Bengaluru,12.9716,77.5946,Karnataka
2025-07-29,27.2,18.8,22.5,27.8,19.0,1.1,1.1,26.8,64.1,275,19.77,34333.48,4.33,51,Bengaluru,12.9716,77.5946,Karnataka
2025-07-30,27.9,19.2,23.1,28.9,19.7,0.4,0.4,24.5,59.0,269,20.87,42633.77,4.54,51,Bengaluru,12.9716,77.5946,Karnataka
2025-07-31,27.1,19.4,22.9,29.6,20.5,1.1,1.1,19.9,46.8,266,17.12,33190.1,3.63,51,Bengaluru,12.9716,77.5946,Karnataka
2025-08-01,28.2,19.4,23.2,30.9,21.1,1.4,1.4,15.5,37.1,274,19.32,37689.27,4.03,51,Bengaluru,12.9716,77.5946,Karnataka
2025-08-02,28.5,19.5,23.5,31.8,21.8,1.2,1.2,11.9,28.8,288,20.61,36806.58,4.32,51,Bengaluru,12.9716,77.5946,Karnataka
2025-08-03,28.6,19.5,22.7,33.9,21.7,5.5,5.5,11.7,28.8,280,17.95,20052.26,3.72,61,Bengaluru,12.9716,77.5946,Karnataka
2025-08-04,28.8,19.6,23.3,33.7,21.8,2.6,2.6,11.5,28.8,292,20.38,34188.28,4.15,53,Bengaluru,12.9716,77.5946,Karnataka
2025-08-05,27.2,20.1,22.7,33.2,23.0,15.3,15.3,11.1,27.7,246,19.12,38354.83,3.8,63,Bengaluru,12.9716,77.5946,Karnataka
2025-08-06,27.9,19.7,23.2,32.5,21.7,1.4,1.4,13.6,31.0,264,21.91,38601.75,4.31,53,Bengaluru,12.9716,77.5946,Karnataka
2025-08-07,28.0,19.9,23.5,32.7,22.4,2.1,2.1,10.5,27.0,261,19.84,28800.0,4.03,53,Bengaluru,12.9716,77.5946,Karnataka
2025-08-08,27.3,20.3,22.6,32.5,23.1,6.3,6.3,8.8,23.8,298,14.51,10329.59,2.99,61,Bengaluru,12.9716,77.5946,Karnataka
2025-08-09,26.5,20.0,22.3,29.9,22.9,7.5,7.5,10.2,25.6,275,14.47,14169.77,2.96,63,Bengaluru,12.9716,77.5946,Karnataka
2025-08-10,26.5,19.9,22.0,29.7,22.0,12.9,12.9,13.2,32.0,274,17.88,25500.29,3.52,63,Bengaluru,12.9716,77.5946,Karnataka
2025-08-11,25.1,19.2,21.7,26.5,21.2,7.5,7.5,15.1,41.0,270,12.93,21420.19,2.66,61,Bengaluru,12.9716,77.5946,Karnataka
2025-08-12,25.5,19.2,21.6,27.9,20.7,5.9,5.9,18.4,44.6,277,16.53,32815.3,3.26,61,Bengaluru,12.9716,77.5946,Karnataka
2025-08-13,23.2,19.2,20.5,24.8,20.3,15.1,15.1,16.8,45.7,262,7.73,1036.69,1.5,63,Bengaluru,12.9716,77.5946,Karnataka
2025-08-14,24.7,18.9,21.1,25.5,19.7,5.1,5.1,19.3,52.6,256,15.01,25127.83,2.86,55,Bengaluru,12.9716,77.5946,Karnataka
2025-08-15,26.1,19.0,21.5,28.5,19.9,8.2,8.2,20.4,52.2,261,16.61,23471.26,3.23,63,Bengaluru,12.9716,77.5946,Karnataka
2025-08-16,26.7,19.7,22.0,28.5,20.6,5.9,5.9,22.1,55.1,266,18.28,25990.15,3.6,55,Bengaluru,12.9716,77.5946,Karnataka
2025-08-17,25.5,19.7,21.3,26.9,20.5,17.4,17.4,20.9,55.4,259,13.34,12683.19,2.67,63,Bengaluru,12.9716,77.5946,Karnataka
2025-08-18,22.7,19.3,20.7,23.8,19.8,6.9,6.9,21.7,59.0,259,9.24,2007.02,1.98,61,Bengaluru,12.9716,77.5946,Karnataka
2025-08-19,25.1,19.0,21.7,24.4,18.6,0.3,0.3,28.5,68.8,259,13.9,20935.99,3.42,51,Bengaluru,12.9716,77.5946,Karnataka
2025-08-20,27.2,19.1,22.4,28.5,19.5,1.3,1.3,22.8,55.4,258,21.2,39600.13,4.46,53,Bengaluru,12.9716,77.5946,Karnataka
2025-08-21,26.9,18.3,22.5,30.6,19.4,0.2,0.2,15.5,37.4,271,16.53,26918.27,3.46,51,Bengaluru,12.9716,77.5946,Karnataka
2025-08-22,27.0,19.2,22.5,30.6,21.7,4.6,4.6,11.6,29.5,268,17.99,30830.62,3.56,61,Bengaluru,12.9716,77.5946,Karnataka
2025-08-23,27.3,19.7,22.8,29.9,22.1,0.2,0.2,12.9,35.6,261,20.66,34718.54,4.25,51,Bengaluru,12.9716,77.5946,Karnataka
2025-08-24,28.0,18.8,23.1,30.2,20.4,0.3,0.3,16.1,40.7,274,23.25,43200.0,4.83,51,Bengaluru,12.9716,77.5946,Karnataka
2025-08-25,27.1,17.8,22.8,29.3,19.3,0.0,0.0,17.0,44.6,282,21.34,31899.85,4.51,3,Bengaluru,12.9716,77.5946,Karnataka
2025-08-26,28.4,18.5,22.6,29.5,20.1,1.6,1.6,17.8,47.2,265,21.67,40176.95,4.54,51,Bengaluru,12.9716,77.5946,Karnataka
2025-08-27,26.7,19.3,21.8,28.3,20.8,15.4,15.4,20.7,49.7,260,15.84,26138.43,3.21,65,Bengaluru,12.9716,77.5946,Karnataka
2025-08-28,25.8,19.6,21.6,27.6,20.8,8.7,8.7,18.4,48.2,245,14.07,26433.6,2.73,61,Bengaluru,12.9716,77.5946,Karnataka
2025-08-29,25.4,19.6,22.2,25.7,20.6,0.9,0.9,22.4,54.4,255,13.05,14544.04,2.95,53,Bengaluru,12.9716,77.5946,Karnataka
2025-08-30,27.8,19.6,22.8,30.4,21.2,4.0,4.0,19.9,48.6,259,22.09,39504.11,4.37,61,Bengaluru,12.9716,77.5946,Karnataka
2025-08-31,26.9,19.6,22.3,29.9,20.7,10.0,10.0,19.3,49.0,269,17.73,31652.26,3.53,63,Bengaluru,12.9716,77.5946,Karnataka
2025-09-01,26.6,19.8,22.5,28.8,20.9,4.3,4.3,21.9,52.2,278,18.8,31049.93,3.86,63,Bengaluru,12.9716,77.5946,Karnataka
2025-09-02,27.2,18.8,22.0,29.0,19.8,6.0,6.0,22.1,55.1,273,18.26,36461.92,3.72,63,Bengaluru,12.9716,77.5946,Karnataka
2025-09-03,25.5,19.6,21.6,27.0,20.4,5.5,5.5,18.9,53.6,267,14.36,19496.98,2.86,61,Bengaluru,12.9716,77.5946,Karnataka
2025-09-04,26.0,19.3,22.3,28.0,20.6,2.8,2.8,19.4,47.2,261,18.63,39964.65,3.64,53,Bengaluru,12.9716,77.5946,Karnataka
2025-09-05,26.8,19.1,22.8,28.9,20.8,1.3,1.3,13.5,35.3,262,19.37,39600.0,3.91,51,Bengaluru,12.9716,77.5946,Karnataka
2025-09-06,27.0,19.4,22.5,30.3,21.2,3.3,3.3,13.3,32.8,267,18.43,31419.87,3.77,53,Bengaluru,12.9716,77.5946,Karnataka
2025-09-07,27.7,19.6,23.1,30.8,21.9,1.8,1.8,14.3,37.4,277,23.0,40234.52,4.58,53,Bengaluru,12.9716,77.5946,Karnataka
2025-09-08,28.0,18.8,23.4,31.0,21.0,1.0,1.0,11.2,31.7,284,23.67,39145.84,4.78,51,Bengaluru,12.9716,77.5946,Karnataka
2025-09-09,28.2,19.1,23.6,32.4,21.2,1.5,1.5,8.3,22.3,297,22.83,42703.68,4.59,51,Bengaluru,12.9716,77.5946,Karnataka
2025-09-10,27.6,19.5,23.1,33.3,21.2,8.8,8.8,14.2,41.4,276,18.82,35404.01,3.79,63,Bengaluru,12.9716,77.5946,Karnataka
2025-09-11,26.3,19.3,22.4,27.7,21.2,0.4,0.4,14.5,35.3,309,18.36,34151.7,3.71,51,Bengaluru,12.9716,77.5946,Karnataka
2025-09-12,27.2,19.6,23.1,29.8,21.4,0.4,0.4,12.6,34.6,305,19.62,32400.0,4.13,51,Bengaluru,12.9716,77.5946,Karnataka
2025-09-13,28.1,18.9,23.3,31.4,20.9,1.2,1.2,11.6,31.7,271,22.08,36142.63,4.58,51,Bengaluru,12.9716,77.5946,Karnataka
2025-09-14,27.8,18.8,23.1,29.1,20.7,0.0,0.0,13.1,36.0,257,17.73,27489.49,3.84,3,Bengaluru,12.9716,77.5946,Karnataka
2025-09-15,28.4,19.1,23.2,30.9,20.8,2.0,2.0,15.8,39.6,266,21.09,42444.73,4.49,53,Bengaluru,12.9716,77.5946,Karnataka
2025-09-16,27.6,19.8,22.4,30.1,22.0,4.7,4.7,16.1,38.2,259,14.85,20576.91,3.1,61,Bengaluru,12.9716,77.5946,Karnataka
2025-09-17,25.7,19.7,22.1,28.2,22.2,10.7,10.7,10.8,28.4,265,13.77,17787.52,2.76,63,Bengaluru,12.9716,77.5946,Karnataka
2025-09-18,27.3,19.8,22.2,30.5,22.0,16.5,16.5,15.5,38.9,267,18.44,30648.0,3.58,63,Bengaluru,12.9716,77.5946,Karnataka
2025-09-19,24.3,19.3,21.3,26.8,21.3,6.8,6.8,14.5,34.9,265,9.68,7200.0,1.97,53,Bengaluru,12.9716,77.5946,Karnataka
2025-09-20,26.7,19.3,21.8,29.7,21.1,16.2,16.2,16.7,37.1,274,16.62,25466.67,3.21,65,Bengaluru,12.9716,77.5946,Karnataka
2025-09-21,27.0,18.9,22.4,30.9,20.6,3.5,3.5,14.6,35.6,287,20.6,37826.57,4.03,61,Bengaluru,12.9716,77.5946,Karnataka
2025-09-22,27.1,19.2,22.5,29.6,21.1,1.4,1.4,15.1,39.2,273,21.14,38841.1,4.23,53,Bengaluru,12.9716,77.5946,Karnataka
2025-09-23,25.3,19.8,21.9,26.9,21.3,8.4,8.4,17.7,45.0,273,13.73,20882.31,2.8,63,Bengaluru,12.9716,77.5946,Karnataka
2025-09-24,25.4,18.9,21.8,27.2,20.5,3.5,3.5,20.0,47.5,275,19.15,36769.9,3.67,55,Bengaluru,12.9716,77.5946,Karnataka
2025-09-25,27.1,18.9,22.1,29.4,20.3,8.5,8.5,18.7,48.2,277,19.54,37961.54,3.8,63,Bengaluru,12.9716,77.5946,Karnataka
2025-09-26,26.9,18.8,22.4,27.7,20.1,1.1,1.1,20.5,50.4,275,21.81,35615.9,4.56,51,Bengaluru,12.9716,77.5946,Karnataka
2025-09-27,26.6,19.4,22.2,27.4,19.9,2.8,2.8,25.2,63.0,265,20.12,40082.6,4.13,55,Bengaluru,12.9716,77.5946,Karnataka
2025-09-28,28.0,19.3,22.9,29.0,19.9,1.4,1.4,23.9,58.7,255,21.77,37189.25,4.74,51,Bengaluru,12.9716,77.5946,Karnataka
2025-09-29,28.3,19.6,23.0,28.2,20.6,0.4,0.4,23.4,58.0,259,19.72,37428.89,4.56,51,Bengaluru,12.9716,77.5946,Karnataka
2025-09-30,28.2,17.9,23.0,28.1,18.4,0.1,0.1,21.8,54.4,275,20.8,36310.36,4.79,51,Bengaluru,12.9716,77.5946,Karnataka
2025-10-01,29.2,19.4,23.6,30.7,20.6,2.4,2.4,18.8,49.3,271,20.82,36701.67,4.7,53,Bengaluru,12.9716,77.5946,Karnataka
2025-10-02,28.0,19.9,23.3,29.1,21.1,3.1,3.1,18.9,47.9,265,17.28,31522.51,3.92,63,Bengaluru,12.9716,77.5946,Karnataka
2025-10-03,29.6,19.4,23.6,32.8,21.4,10.9,10.9,11.8,34.9,284,21.07,31193.58,4.53,65,Bengaluru,12.9716,77.5946,Karnataka
2025-10-04,26.3,20.7,22.6,28.4,23.1,6.9,6.9,12.7,28.8,264,10.74,14400.0,2.3,63,Bengaluru,12.9716,77.5946,Karnataka
2025-10-05,28.6,18.3,23.1,31.2,20.7,2.1,2.1,16.6,40.0,284,20.0,37029.81,4.31,61,Bengaluru,12.9716,77.5946,Karnataka
2025-10-06,27.2,19.6,23.0,30.2,21.0,5.1,5.1,11.9,29.5,317,22.52,35071.88,4.52,55,Bengaluru,12.9716,77.5946,Karnataka
2025-10-07,28.7,18.9,23.8,32.0,21.1,0.8,0.8,8.7,25.9,330,21.97,39820.66,4.65,51,Bengaluru,12.9716,77.5946,Karnataka
2025-10-08,27.8,20.5,23.4,30.1,22.9,5.2,5.2,7.9,20.5,75,14.64,29292.35,3.02,63,Bengaluru,12.9716,77.5946,Karnataka
2025-10-09,27.5,19.1,22.6,32.5,22.0,35.4,35.4,10.3,23.0,252,20.7,36000.0,4.12,63,Bengaluru,12.9716,77.5946,Karnataka
2025-10-10,27.0,18.9,22.6,29.9,21.1,19.3,19.3,12.7,33.8,22,18.39,28709.67,3.61,63,Bengaluru,12.9716,77.5946,Karnataka
2025-10-11,27.0,19.3,22.7,30.7,21.7,9.1,9.1,10.4,27.0,45,20.09,39326.59,4.03,63,Bengaluru,12.9716,77.5946,Karnataka
2025-10-12,27.8,18.8,23.1,30.9,19.8,0.0,0.0,11.2,29.9,53,24.24,39918.2,4.98,3,Bengaluru,12.9716,77.5946,Karnataka
2025-10-13,27.8,18.9,23.1,30.4,21.2,0.0,0.0,12.4,30.2,19,23.26,37301.64,4.78,3,Bengaluru,12.9716,77.5946,Karnataka
2025-10-14,28.0,19.8,23.3,30.8,21.9,3.1,3.1,13.7,35.3,78,19.99,37577.31,4.09,61,Bengaluru,12.9716,77.5946,Karnataka
2025-10-15,26.7,20.2,22.5,29.7,22.9,4.8,4.8,15.5,38.2,76,18.05,36000.0,3.59,61,Bengaluru,12.9716,77.5946,Karnataka
2025-10-16,27.1,20.4,22.6,29.5,22.2,3.8,3.8,19.3,47.2,80,18.38,36628.45,3.61,61,Bengaluru,12.9716,77.5946,Karnataka
2025-10-17,26.3,19.6,22.2,29.9,21.5,5.1,5.1,16.1,40.3,72,15.25,26696.66,2.99,55,Bengaluru,12.9716,77.5946,Karnataka
2025-10-18,27.3,20.0,22.0,31.2,22.9,13.0,13.0,16.0,38.5,72,14.09,19431.84,2.76,63,Bengaluru,12.9716,77.5946,Karnataka
2025-10-19,27.3,19.1,22.4,32.3,21.0,22.4,22.4,9.0,26.3,88,19.07,33294.27,3.73,63,Bengaluru,12.9716,77.5946,Karnataka
2025-10-20,27.1,20.1,22.4,31.2,22.6,4.7,4.7,13.7,37.4,94,18.05,32446.75,3.55,61,Bengaluru,12.9716,77.5946,Karnataka
2025-10-21,25.4,20.0,21.5,27.3,22.2,6.0,6.0,17.6,39.6,67,9.13,6848.67,1.88,61,Bengaluru,12.9716,77.5946,Karnataka
2025-10-22,24.6,20.3,21.6,26.5,22.2,25.3,25.3,17.7,45.4,73,10.57,9142.12,2.07,63,Bengaluru,12.9716,77.5946,Karnataka
2025-10-23,25.7,19.8,22.3,28.2,22.1,1.6,1.6,13.5,37.1,211,14.81,24922.94,3.01,51,Bengaluru,12.9716,77.5946,Karnataka
2025-10-24,25.2,19.4,22.0,26.3,20.9,0.1,0.1,16.8,46.8,242,11.59,12198.01,2.63,51,Bengaluru,12.9716,77.5946,Karnataka
2025-10-25,26.6,19.6,22.8,29.1,21.5,0.0,0.0,13.9,36.0,232,22.04,39600.0,4.28,3,Bengaluru,12.9716,77.5946,Karnataka
2025-10-26,27.7,19.9,23.1,30.8,22.3,0.4,0.4,8.9,26.3,242,22.14,36000.0,4.38,51,Bengaluru,12.9716,77.5946,Karnataka
2025-10-27,23.9,19.4,21.4,25.8,21.3,2.5,2.5,13.8,40.0,272,11.08,7709.91,2.24,51,Bengaluru,12.9716,77.5946,Karnataka
2025-10-28,24.0,19.9,21.4,24.5,21.0,2.6,2.6,19.4,45.0,275,6.52,0.0,1.79,53,Bengaluru,12.9716,77.5946,Karnataka
2025-10-29,26.8,19.4,22.2,27.5,19.5,0.1,0.1,21.9,54.0,246,19.2,36451.27,4.07,51,Bengaluru,12.9716,77.5946,Karnataka
2025-10-30,26.9,18.2,22.1,27.8,18.9,0.0,0.0,20.2,48.2,241,20.81,39600.0,4.16,3,Bengaluru,12.9716,77.5946,Karnataka
2025-10-31,27.3,18.0,22.4,29.1,19.1,0.0,0.0,15.0,39.2,230,23.18,39600.0,4.68,2,Bengaluru,12.9716,77.5946,Karnataka
2025-11-01,28.4,17.9,22.9,31.3,19.8,0.0,0.0,9.1,25.6,231,23.18,39600.0,4.62,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-02,27.8,17.7,23.0,30.0,19.5,0.0,0.0,9.4,28.1,293,20.67,39600.0,4.22,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-03,28.0,18.5,23.3,30.4,20.2,0.0,0.0,9.9,29.2,309,20.5,39600.0,4.24,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-04,27.1,18.5,22.4,29.0,20.4,0.1,0.1,11.3,31.0,321,14.37,23393.75,3.16,51,Bengaluru,12.9716,77.5946,Karnataka
2025-11-05,27.4,19.5,22.7,29.9,21.5,4.5,4.5,11.1,28.4,328,15.44,32466.37,3.13,63,Bengaluru,12.9716,77.5946,Karnataka
2025-11-06,26.5,19.1,22.0,29.1,21.0,1.9,1.9,11.4,25.9,356,18.77,39600.0,3.74,53,Bengaluru,12.9716,77.5946,Karnataka
2025-11-07,27.5,18.7,22.7,29.8,21.2,0.6,0.6,10.8,26.3,48,19.57,38204.13,4.07,51,Bengaluru,12.9716,77.5946,Karnataka
2025-11-08,27.3,18.6,22.3,28.0,19.1,0.0,0.0,11.5,31.7,31,18.51,39600.0,4.15,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-09,26.6,17.2,21.7,26.9,16.5,0.0,0.0,11.0,29.5,32,23.29,39600.0,5.01,0,Bengaluru,12.9716,77.5946,Karnataka
2025-11-10,28.8,17.2,22.4,30.4,17.7,0.0,0.0,9.4,25.6,47,21.96,39600.0,4.63,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-11,27.5,18.1,22.9,29.3,19.5,0.0,0.0,10.3,22.7,64,17.47,37727.7,3.81,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-12,27.9,19.0,23.1,28.9,19.9,0.1,0.1,11.3,32.0,74,18.95,39600.0,4.17,51,Bengaluru,12.9716,77.5946,Karnataka
2025-11-13,28.1,19.4,23.2,29.5,21.4,0.6,0.6,11.0,32.8,75,19.68,39600.0,4.19,51,Bengaluru,12.9716,77.5946,Karnataka
2025-11-14,27.9,19.1,22.5,29.0,19.8,0.0,0.0,12.6,32.4,58,20.58,39600.0,4.44,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-15,26.7,16.3,21.3,27.3,16.3,0.0,0.0,12.0,29.2,66,22.37,39600.0,4.67,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-16,26.3,17.5,21.8,28.1,18.3,0.0,0.0,12.0,30.2,61,15.53,28916.43,3.54,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-17,26.5,17.1,21.4,27.5,16.5,0.0,0.0,13.2,32.0,55,14.42,29054.52,3.45,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-18,24.6,18.2,20.8,25.3,17.6,5.8,5.8,15.4,38.2,58,13.54,33626.31,2.95,63,Bengaluru,12.9716,77.5946,Karnataka
2025-11-19,26.6,18.3,21.7,28.8,19.7,0.4,0.4,13.9,33.1,86,17.81,34648.4,3.61,51,Bengaluru,12.9716,77.5946,Karnataka
2025-11-20,27.8,18.2,22.2,30.3,19.7,0.0,0.0,10.6,27.4,73,18.87,35316.27,3.94,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-21,27.2,18.1,21.7,29.6,19.2,0.6,0.6,13.7,37.1,73,16.99,36931.83,3.46,51,Bengaluru,12.9716,77.5946,Karnataka
2025-11-22,26.9,19.6,22.3,28.4,21.5,1.5,1.5,17.6,43.6,77,16.65,29726.5,3.46,53,Bengaluru,12.9716,77.5946,Karnataka
2025-11-23,26.5,19.4,22.1,27.1,21.4,0.4,0.4,17.0,40.3,79,13.28,26385.93,3.0,51,Bengaluru,12.9716,77.5946,Karnataka
2025-11-24,26.8,19.2,22.1,26.8,20.7,0.0,0.0,15.1,38.5,81,15.39,29188.57,3.41,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-25,26.5,18.0,21.5,27.2,18.6,0.0,0.0,14.4,36.7,75,16.86,35004.95,3.63,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-26,26.6,17.0,20.9,27.3,17.7,0.0,0.0,15.6,37.8,66,20.42,36779.79,4.24,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-27,25.2,16.5,20.3,25.5,16.6,0.0,0.0,15.7,40.3,64,18.23,31811.65,3.91,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-28,24.8,15.8,19.8,24.9,15.6,0.0,0.0,18.9,45.0,46,17.95,29804.13,3.78,3,Bengaluru,12.9716,77.5946,Karnataka
2025-11-29,22.2,16.2,19.0,21.8,15.9,0.1,0.1,17.6,41.0,38,7.71,4025.78,1.96,51,Bengaluru,12.9716,77.5946,Karnataka
2025-11-30,21.4,18.3,19.3,22.2,19.2,6.3,6.3,14.6,34.2,1,3.93,0.0,0.98,55,Bengaluru,12.9716,77.5946,Karnataka
2025-12-01,23.9,18.7,20.8,24.7,19.8,0.1,0.1,16.8,40.3,21,14.14,31019.82,2.82,51,Bengaluru,12.9716,77.5946,Karnataka
2025-12-02,24.8,18.5,21.2,25.8,19.7,0.3,0.3,13.8,33.8,33,11.89,21234.66,2.54,51,Bengaluru,12.9716,77.5946,Karnataka
2025-12-03,25.0,19.1,21.4,26.8,19.8,1.7,1.7,17.2,39.6,54,14.26,28892.74,2.83,51,Bengaluru,12.9716,77.5946,Karnataka
2025-12-04,25.9,19.3,21.4,28.1,20.7,7.5,7.5,14.3,34.2,79,13.94,26392.58,2.82,63,Bengaluru,12.9716,77.5946,Karnataka
2025-12-05,24.9,19.3,21.4,26.2,20.7,1.3,1.3,17.4,40.0,66,14.22,29849.9,2.95,51,Bengaluru,12.9716,77.5946,Karnataka
2025-12-06,25.6,17.4,20.9,25.6,18.1,0.0,0.0,14.1,36.7,73,16.88,38399.86,3.48,3,Bengaluru,12.9716,77.5946,Karnataka
2025-12-07,26.5,17.0,20.9,28.2,17.5,0.0,0.0,13.1,28.4,77,19.01,37408.52,3.85,3,Bengaluru,12.9716,77.5946,Karnataka
